3656
46543	46761	4557
66531	66615	4776
0	1062	0
1137	1327	1063
1493	1569	1254
1650	1781	1331
1864	1956	1463
2041	2135	1556
3103	3246	1651
3377	3451	1795
3864	3972	1870
4354	4425	1979
4547	4659	2051
4760	4895	2164
5176	5307	2300
5893	6062	2432
6589	6780	2602
8379	8461	2794
9187	9284	2877
9681	9857	2975
11369	11522	3152
11874	11979	3306
12264	12381	3412
14497	14640	3530
14826	14916	3674
15016	15149	3765
15252	15403	3899
15892	15997	4051
16300	16380	4157
19962	20123	4238
24448	24579	4400
0	139	0
214	404	140
570	1033	331
1118	1212	795
2180	2323	890
2454	2528	1034
2941	3113	1109
0	276	0
1244	1387	277
1518	1561	421
0	747	0
1473	1570	748
1967	2143	846
3655	3808	1023
4160	4265	1177
4550	4667	1283
6783	6926	1401
7112	7202	1545
7302	7435	1636
7538	7689	1770
8178	8283	1922
8586	8666	2028
12248	12409	2109
16734	16865	2271
0	103	0
1615	1768	104
2120	2225	258
2510	2722	364
0	105	0
19649	19760	106
21709	21782	218
26524	26742	292
27426	27476	511
0	104	0
19648	19759	105
21708	21781	217
26523	26741	291
46063	46113	510
0	55	0
19599	19710	56
21659	21732	168
26474	26692	242
40984	41233	461
0	252	0
29010	29093	253
29917	29979	337
0	612	0
0	1462	0
12676	12759	1463
13583	13672	1547
14632	14764	1637
14840	14976	1770
15472	15599	1907
16208	16265	2035
17244	17431	2093
20713	20922	2281
21852	22688	2491
0	387	0
9452	9582	388
11601	11684	519
12508	12597	603
13557	13689	693
13765	13901	826
14397	14524	963
15133	15190	1091
16169	16357	1149
0	379	0
11593	11676	380
12500	12589	464
13549	13681	554
13757	13893	687
14389	15182	824
16161	16348	1618
19630	21188	1806
0	334	0
13504	13636	335
13712	13748	468
0	112	0
11326	11409	113
12233	12322	197
13282	13626	287
14122	14250	632
0	704	0
1200	1327	705
1936	1996	833
0	127	0
736	793	128
1772	1959	186
5246	5450	374
6380	6644	579
0	24	0
490	3515	25
4445	4946	3051
0	2988	0
5139	5349	2989
5904	6044	3200
6284	6455	3341
6714	6858	3513
7214	7278	3658
7492	7631	3723
7709	7834	3863
9469	9740	3989
0	963	0
1922	2096	964
4247	4457	1139
5012	5152	1350
5392	5648	1491
5829	5966	1748
6322	6386	1886
6600	6739	1951
6817	6942	2091
8577	8812	2217
0	189	0
1153	1327	190
3478	3688	365
4243	4342	576
4623	4794	676
5053	5137	848
0	1327	0
3478	3688	1328
4243	4383	1539
4623	4794	1680
5053	5197	1852
5553	5617	1997
5831	5970	2062
6048	6173	2202
7808	8043	2328
0	168	0
427	768	169
927	991	511
1205	1344	576
1422	1547	716
3182	3272	842
0	47	0
225	861	48
1185	1343	685
0	241	0
706	859	242
2347	2435	396
2565	2690	485
2987	3074	611
0	241	0
706	859	242
2347	2435	396
2565	3075	485
0	1586	0
0	839	0
2327	2415	840
2545	2670	929
2967	3055	1055
0	792	0
2280	2368	793
2498	3008	882
0	171	0
636	789	172
2277	2365	326
2495	2620	415
2871	2966	541
0	281	0
1769	1857	282
1987	2213	371
0	128	0
258	768	129
0	107	0
1337	1976	108
3009	3096	748
3286	3348	836
0	107	0
1337	1976	108
3009	3096	748
3286	3348	836
5614	5925	899
6349	6508	1211
6869	7141	1371
8442	10587	1644
0	641	0
1674	1761	642
1951	2013	730
4279	4590	793
5014	5173	1105
5534	5806	1265
7107	9255	1538
0	388	0
578	640	389
2906	2976	452
0	27	0
217	279	28
2332	2460	91
2545	2680	220
0	398	0
483	619	399
0	253	0
11543	11651	254
11755	11861	363
11944	12082	470
12166	12247	609
12596	12666	691
13042	13787	762
0	297	0
9772	9880	298
9984	10090	407
10173	10277	514
0	475	0
3087	3406	476
0	299	0
2983	3230	300
0	259	0
2871	3081	260
9546	9647	471
0	322	0
2432	2877	323
0	48	0
4275	4383	49
4487	4593	158
4676	4814	265
4898	4979	404
5328	5398	486
5774	5989	557
0	362	0
4125	4233	363
4337	4443	472
4526	4558	579
6166	6193	612
0	204	0
3840	3948	205
4052	4158	314
4241	4379	421
4463	4544	560
4893	4963	642
5339	5644	713
0	212	0
3774	3891	213
0	63	0
3699	3807	64
3911	4017	173
4100	4238	280
4322	4403	419
4752	4822	501
7078	7251	572
0	104	0
3589	3697	105
3801	3907	214
3990	4128	321
4212	4293	460
4642	4689	542
0	31	0
3516	3624	32
3728	3834	141
3917	4055	248
4139	4220	387
4569	4639	469
6895	7028	540
7240	7421	674
0	224	0
1659	2075	225
0	79	0
1597	1705	80
1809	2136	189
2220	2301	517
2650	2720	599
3096	3221	670
0	79	0
1536	1705	80
1809	1915	250
1998	2136	357
2220	2301	496
2650	3809	578
0	75	0
1548	1550	76
1596	1704	79
1808	1914	188
1997	2135	295
2219	2300	434
2649	3145	516
0	78	0
1596	1704	79
1789	1914	188
1997	2135	314
2219	3272	453
0	78	0
1535	1704	79
1808	2135	249
2219	2300	577
2649	3445	659
0	78	0
1596	1704	79
1808	1914	188
1997	2033	295
2219	2300	332
2649	3777	414
0	75	0
1548	1550	76
1596	1704	79
1808	1914	188
1997	2135	295
2219	2300	434
2649	2719	516
3095	3840	587
0	78	0
1535	1704	79
1808	1914	249
1997	2135	356
2219	2300	495
2649	2719	577
4975	5031	648
0	78	0
1596	2135	79
2219	2300	619
2649	5475	701
0	77	0
1595	1703	78
1807	2032	187
2218	2299	413
2648	5107	495
5316	5472	2955
0	75	0
1593	1701	76
1805	2159	185
0	75	0
1593	1701	76
1994	2132	185
2216	2297	324
2646	5105	406
5314	5472	2866
0	75	0
1593	1701	76
1994	2132	185
2216	2297	324
2646	5105	406
5314	5472	2866
0	74	0
1592	1700	75
1993	2131	184
2215	2296	323
2645	2715	405
3091	3264	476
0	73	0
1591	1699	74
1803	1909	183
1992	2130	290
2214	2295	429
2644	3191	511
0	73	0
1591	1699	74
1803	1909	183
1992	2130	290
2214	2295	429
2644	2714	511
3090	3835	582
0	66	0
1584	1692	67
1985	2123	176
2207	2288	315
2637	3048	397
0	63	0
1581	1689	64
1793	1899	173
1982	2120	280
2204	2285	419
2634	2704	501
4960	5093	572
5302	5533	706
0	62	0
1580	1688	63
1792	2017	172
2203	2284	398
2633	2703	480
3079	3455	551
0	62	0
1580	1688	63
1981	2119	172
2203	2284	311
2633	2703	393
4959	5092	464
5301	5532	598
0	60	0
562	565	61
1578	1686	65
1790	1896	174
1979	2117	281
2201	2282	420
2631	3200	502
0	60	0
1578	1686	61
1790	1896	170
1979	2117	277
2201	2282	416
2631	2701	498
4957	5460	569
0	59	0
1577	1685	60
1789	1895	169
1978	2288	276
0	58	0
1576	1684	59
1788	1894	168
1977	2115	275
2199	2280	414
2629	2699	496
4142	4363	567
4955	5092	789
5297	5421	927
0	54	0
1572	1680	55
1765	1890	164
1973	2111	290
2195	2276	429
2625	3018	511
0	317	0
0	762	0
866	972	763
0	170	0
274	380	171
463	601	278
685	766	417
1115	1185	499
1561	1810	570
0	151	0
255	361	152
444	582	259
666	747	398
1096	1166	480
3422	3710	551
0	465	0
814	890	466
0	83	0
432	502	84
2052	2166	155
2758	2891	270
3100	3261	404
0	108	0
1434	1523	109
0	367	0
959	1092	368
1301	1462	502
0	211	0
803	1077	212
0	803	0
2156	2272	804
3750	4201	921
0	157	0
1237	1353	158
2831	3282	275
0	580	0
1090	1206	581
2684	2743	698
0	1206	0
2684	3129	1207
0	46	0
906	1378	47
0	31	0
70430	70558	32
71118	71203	161
72503	72573	247
74245	75141	318
76359	76460	1215
78618	78688	1317
80414	80490	1388
81269	81329	1465
83374	83449	1526
83705	83755	1602
84751	85187	1653
87181	87269	2090
90628	92540	2179
0	154	0
9391	9704	155
12397	12462	469
13670	15277	535
0	317	0
0	765	0
1150	1639	766
0	309	0
1613	1738	310
2298	2379	436
0	98	0
1402	1527	99
2087	2577	225
0	158	0
1347	1472	159
2032	2117	285
3417	3487	371
5159	5696	442
0	41	0
2030	2115	42
3415	3485	128
3609	4915	199
0	126	0
686	771	127
2071	2141	213
2265	2370	284
3813	4275	390
0	126	0
686	771	127
2071	2141	213
2265	2377	284
3813	4709	397
5927	6028	1294
8186	8256	1396
9982	10058	1467
10837	10897	1544
12942	13017	1605
13273	13323	1681
14319	15156	1732
0	126	0
686	771	127
2071	2141	213
3813	4709	284
5927	6028	1181
8186	8256	1283
9982	10058	1354
10837	10897	1431
12942	13017	1492
13273	13323	1568
14319	14755	1619
16749	16837	2056
20196	22107	2145
0	125	0
685	770	126
2070	2140	212
2264	2376	283
3812	4708	396
5926	6027	1293
8185	8255	1395
9981	10057	1466
10836	10896	1543
12941	13016	1604
13272	13322	1680
14318	14754	1731
16748	16836	2168
20195	22107	2257
0	85	0
645	730	86
2030	2100	172
2224	2336	243
3772	4668	356
5886	5987	1253
8145	8215	1355
9941	10017	1426
10796	10856	1503
12901	12976	1564
13232	13282	1640
14278	14714	1691
16708	16796	2128
20155	20553	2217
0	85	0
645	730	86
2030	2100	172
3772	4668	243
5886	5987	1140
8145	8215	1242
9941	10017	1313
10796	10856	1390
12901	12976	1451
13232	13282	1527
14278	14714	1578
14870	15026	2015
16708	16796	2172
20155	20553	2261
0	1486	0
1610	1722	1487
3158	3653	1600
0	450	0
2608	2678	451
4404	4450	522
0	236	0
492	542	237
1538	1674	288
0	63	0
1749	1837	64
5196	5542	153
0	1061	0
4420	4818	1062
0	2133	0
4281	4679	2134
0	542	0
3012	3410	543
0	307	0
412	465	308
0	313	0
670	747	314
0	81	0
181	415	82
4284	4320	317
4998	5066	354
5306	5411	423
7344	7523	529
7592	7638	709
9715	10018	756
0	311	0
4180	4216	312
4894	4962	349
5202	5307	418
7240	7419	524
7488	7534	704
9611	9699	751
11760	11953	840
0	58	0
3927	3963	59
4641	5054	96
6987	7166	510
7235	7281	690
9358	11700	737
0	266	0
3921	3957	267
4635	5048	304
6981	7275	718
9352	11694	1013
0	42	0
3911	3947	43
4625	4693	80
4933	5038	149
6971	7265	255
9342	9977	550
0	42	0
3911	3947	43
4625	4693	80
4933	5038	149
6971	7150	255
7219	7265	435
9342	9430	482
10518	10970	571
0	38	0
3907	3943	39
4621	4689	76
4929	7146	145
7215	7261	2363
9338	9806	2410
0	38	0
3907	3943	39
4621	4689	76
4929	5034	145
6967	7146	251
7215	7261	431
9338	11677	478
0	30	0
3904	3940	31
4618	4686	68
4926	5031	137
6964	7143	243
7212	7258	423
9335	9423	470
11484	11669	559
0	24	0
2600	2721	25
3893	3929	147
4607	4675	184
4915	5020	253
6953	7132	359
7201	7247	539
9324	9412	586
11473	11510	675
0	19	0
3888	3924	20
4602	4670	57
4820	5015	126
6948	7127	322
7196	7242	502
9319	9609	549
0	105	0
3760	3796	106
4474	4542	143
4782	4887	212
6820	6999	318
7068	7114	498
9191	9275	545
0	102	0
780	848	103
1088	1193	172
3126	3305	278
3374	3420	458
5497	5804	505
0	42	0
720	788	43
1028	1133	112
3066	3245	218
3314	3360	398
5437	5525	445
6613	7742	534
0	304	0
525	593	305
833	938	374
2871	3050	480
3119	3165	660
5242	7584	707
0	279	0
500	774	280
0	3742	0
0	1436	0
1718	2187	1437
2634	4297	1907
0	36	0
322	791	37
1238	1301	507
0	28	0
310	779	29
1226	1300	499
0	407	0
1824	1934	408
2036	2103	519
2432	2495	587
2701	2846	651
4204	4451	797
0	773	0
875	942	774
1271	1334	842
1540	1685	906
3043	3317	1052
0	147	0
316	426	148
528	595	259
924	991	327
0	233	0
9931	9971	234
10635	10801	275
11097	11162	442
13579	13689	508
14779	14827	619
18309	18391	668
21273	21426	751
22398	22427	905
22653	22793	935
24945	25121	1076
26170	26258	1253
27168	28151	1342
0	189	0
9887	9927	190
10591	10757	231
11053	11118	398
13535	13645	464
14735	14783	575
18265	18347	624
21229	21382	707
22354	22383	861
22609	22749	891
24901	25077	1032
27124	28074	1209
0	125	0
9823	9863	126
10527	10693	167
10989	11054	334
13474	13581	400
14671	14719	508
21165	21226	557
0	94	0
8749	8847	95
9792	9832	194
10496	10662	235
10958	11023	402
13443	13550	468
14640	14715	576
0	67	0
9765	9805	68
10469	10635	109
13413	13523	276
14613	14661	387
18143	18225	436
21107	21260	519
22232	22272	673
0	255	0
7676	7716	256
8380	8546	297
8842	8885	464
0	159	0
765	834	160
0	200	0
1760	1800	201
2464	2630	242
2926	2991	409
5408	5492	475
0	1570	0
2234	2400	1571
2696	2761	1738
5178	5288	1804
6378	6426	1915
12872	13025	1964
13997	14026	2118
14252	14392	2148
16544	16720	2289
18770	19711	2466
0	2646	0
3618	3647	2647
3873	4013	2677
6165	6341	2818
8388	9332	2995
0	98	0
1070	1099	99
1325	1465	129
3617	3793	270
5843	6465	447
0	3633	0
0	89	0
1002	1292	90
0	69	0
452	533	70
1660	1894	152
1990	2135	387
0	41	0
420	505	42
1632	1866	128
1962	2197	363
0	28	0
407	492	29
1561	1853	115
1949	2090	408
0	491	0
1618	1852	492
1948	2092	727
0	23	0
402	487	24
1311	1421	110
1614	1828	221
0	23	0
402	487	24
1614	1836	110
1944	2078	333
0	161	0
388	473	162
1600	1834	248
1930	2075	483
0	8	0
387	472	9
1599	2074	95
0	8	0
387	472	9
1186	1406	95
1599	1833	316
1929	2074	551
0	1463	0
1559	1704	1464
0	85	0
1219	1446	86
1542	1687	314
0	85	0
1161	1446	86
1542	1687	372
0	1099	0
0	40	0
6683	6841	41
6946	7036	200
7130	7310	291
8848	8956	472
0	189	0
2835	2993	190
3098	3188	349
3282	3462	440
5000	5108	621
5235	5351	730
5927	6004	847
6157	6255	925
6704	7094	1024
7816	7911	1415
10032	10171	1511
10631	10708	1651
10888	11004	1729
11814	12028	1846
15006	15260	2061
0	189	0
2835	2993	190
3098	3188	349
3282	3462	440
5000	5108	621
5235	5351	730
5927	6004	847
6157	6255	925
6704	7094	1024
7816	7911	1415
10032	10171	1511
10631	10708	1651
10888	11004	1729
11814	12028	1846
15006	23095	2061
0	189	0
2835	2993	190
3098	3188	349
3282	3462	440
5000	5099	621
10064	10171	721
10631	10708	829
10888	11004	907
11814	12028	1024
15006	23095	1239
0	174	0
2828	2986	175
3091	3181	334
3275	3458	425
0	43	0
2689	2847	44
2952	3042	203
3136	3316	294
4854	4962	475
5092	5205	584
5781	5858	698
6011	6109	776
6558	7765	875
9886	10025	2083
10485	10562	2223
10742	10858	2301
11668	11882	2418
14860	15123	2633
0	1853	0
1958	2048	1854
2142	2322	1945
3860	3968	2126
4095	4211	2235
4787	4864	2352
5017	5115	2430
5564	5954	2529
6676	6771	2920
8892	9031	3016
9491	9568	3156
9748	9864	3234
10674	10888	3351
13866	21949	3566
0	120	0
786	944	121
1049	1139	280
1233	1416	371
0	926	0
0	576	0
4815	4869	577
0	681	0
17631	17762	682
18020	18058	814
0	2057	0
5573	5704	2058
5962	6355	2190
0	1850	0
1942	2054	1851
5570	5701	1964
5959	5990	2096
0	1103	0
4499	4750	1104
5008	5061	1356
0	2313	0
0	1328	0
4588	4730	1329
0	1062	0
4578	4922	1063
0	760	0
4295	4418	761
0	374	0
3890	4021	375
4230	4299	507
0	373	0
3889	4020	374
4255	4296	506
0	390	0
2870	3001	391
3259	3309	523
0	167	0
361	492	168
750	806	300
0	470	0
679	699	471
0	131	0
289	403	132
0	779	0
974	1047	780
1468	1592	854
1856	2035	979
2222	2339	1159
2410	2513	1277
2599	2699	1381
5425	5545	1482
5713	5885	1603
6357	6433	1776
6536	6664	1853
6760	6852	1982
8365	8469	2075
8730	8907	2180
0	779	0
925	1047	780
1856	2035	903
2222	2339	1083
2410	2513	1201
2599	2699	1305
5425	5637	1406
5713	5885	1619
6357	6433	1792
6536	6664	1869
6760	6852	1998
8365	8914	2091
0	779	0
925	1047	780
1468	1592	903
1856	2035	1028
2222	2339	1208
2410	2513	1326
2599	2699	1430
5425	5637	1531
5713	5885	1744
6175	6263	1917
6357	6433	2006
6536	6664	2083
6760	6852	2212
8365	8469	2305
8730	8980	2410
0	779	0
925	1047	780
1856	2035	903
2222	2513	1083
2599	2699	1375
5425	5885	1476
6357	6433	1937
6536	6664	2014
6760	6852	2143
8365	8983	2236
0	221	0
367	681	222
0	64	0
485	609	65
873	1052	190
1239	1356	370
1427	1530	488
1616	1716	592
4442	4902	693
5374	5450	1154
5553	5681	1231
5777	5869	1360
7382	7486	1453
7747	7994	1558
0	36	0
457	581	37
845	1024	162
1211	1405	342
0	443	0
529	629	444
0	50	0
378	738	51
0	115	0
587	663	116
766	894	193
990	1082	322
3405	3554	415
0	95	0
567	643	96
746	874	173
970	1062	302
2575	2679	395
2940	3187	500
0	77	0
180	308	78
404	496	207
2009	2113	300
2819	2953	405
0	129	0
225	317	130
1630	1732	223
1830	1934	326
2460	2483	431
0	218	0
4128	4221	219
4303	4441	313
5119	5287	452
6008	6761	621
0	191	0
4101	4194	192
4276	4988	286
0	24	0
106	244	25
922	1090	164
1228	1308	333
1811	2007	414
0	131	0
809	977	132
1115	1195	301
1698	1846	382
2166	2245	531
0	1298	0
1572	1643	1299
1721	1910	1371
2224	2387	1561
2539	2625	1725
2980	3091	1812
3425	3552	1924
5132	5240	2052
5350	5410	2161
5621	5712	2222
5827	5899	2314
6607	6662	2387
0	1292	0
1566	1637	1293
1715	1904	1365
2218	2381	1555
2533	2619	1719
2974	3085	1806
3419	3546	1918
5126	5234	2046
5344	5404	2155
5615	5706	2216
5821	6136	2308
7939	8165	2624
0	159	0
774	1275	160
1549	1620	662
1698	1730	734
0	441	0
872	1061	442
1375	1538	632
1690	1776	796
2131	2242	883
2576	2703	995
4283	4391	1123
4501	4561	1232
4772	4866	1293
4978	5085	1388
0	441	0
872	1061	442
1375	1538	632
1690	1776	796
2131	2242	883
2576	2703	995
4283	4391	1123
4501	4561	1232
4772	4866	1293
4978	5050	1388
5169	5269	1461
0	449	0
723	794	450
872	1061	522
1375	1538	712
1690	1776	876
2131	2242	963
2576	2703	1075
4283	4391	1203
4501	4561	1312
4772	4866	1373
4978	5050	1468
5209	5269	1541
0	385	0
659	730	386
808	997	458
1311	1474	648
1626	1712	812
2067	2178	899
2512	2639	1011
4219	4327	1139
4437	4497	1248
4708	4799	1309
4914	4986	1401
5694	5841	1474
7032	7088	1622
0	293	0
607	787	294
0	189	0
503	666	190
806	857	354
0	113	0
265	351	114
706	817	201
1151	1616	313
2858	2930	779
0	111	0
445	572	112
2152	2260	240
2370	2430	349
2641	2732	410
2847	2919	502
3627	3729	575
4965	5021	678
0	379	0
512	581	380
0	108	0
218	278	109
489	580	170
695	767	262
2813	3407	335
0	108	0
218	278	109
489	580	170
695	767	262
1475	1577	335
3319	3454	438
0	172	0
1231	1344	173
1521	1637	287
2412	2541	404
2630	2717	534
2829	2924	622
3862	4060	718
4228	4354	917
4824	4900	1044
5332	5416	1121
5673	5750	1206
7664	7809	1284
9857	9967	1430
10991	11382	1541
0	459	0
636	752	460
1527	1656	577
1745	1832	707
1944	2039	795
2977	3175	891
3343	3469	1090
3939	4015	1217
4447	4531	1294
4788	4865	1379
6779	6924	1457
8972	9082	1603
10106	10497	1714
0	200	0
368	494	201
964	1040	328
1472	1556	405
1813	1890	490
3804	3949	568
7131	7316	714
0	91	0
561	711	92
0	51	0
0	2254	0
12795	13389	2255
0	719	0
907	2253	720
12794	13388	2067
0	716	0
904	2250	717
12791	12857	2064
0	81	0
0	285	0
0	1879	0
0	1898	0
4452	4629	1899
5982	6072	2077
7900	8037	2168
8415	8890	2306
0	1486	0
1663	1866	1487
4420	4597	1691
5950	6040	1869
7868	8005	1960
8383	8542	2098
15850	16089	2258
0	1480	0
1657	1860	1481
4414	4591	1685
5944	6034	1863
7862	7999	1954
8377	8536	2092
15940	16205	2252
0	1859	0
4413	4590	1860
5943	6033	2038
7861	7998	2129
8376	8535	2267
15843	15974	2427
0	146	0
323	526	147
3080	3257	351
4610	4700	529
6528	6942	620
0	199	0
2753	2930	200
4283	4373	378
6201	6338	469
6716	6875	607
21073	21221	767
27021	27106	916
0	93	0
2647	3285	94
0	161	0
1514	1604	162
2145	2272	253
3432	3465	381
0	110	0
1463	1553	111
3381	3518	202
3896	4055	340
11118	11200	500
0	533	0
0	387	0
2215	2606	388
0	114	0
1942	2079	115
2457	2616	253
3307	3764	413
0	157	0
6928	7335	158
0	1043	0
2240	2388	1044
8188	8309	1193
0	166	0
1363	1511	167
3988	4080	316
0	277	0
1363	1511	278
7311	7387	427
0	166	0
1363	1511	167
4245	4377	316
7311	7394	449
0	639	0
6439	6551	640
0	307	0
2412	2557	308
2915	3141	454
5993	6193	681
6394	6506	882
0	2555	0
2913	3139	2556
6392	6527	2783
9817	9940	2919
10022	10180	3043
10486	10559	3202
11674	11752	3276
11839	11897	3355
12544	12676	3414
12760	12929	3547
13019	13121	3717
14657	14706	3820
16282	16414	3870
18065	18132	4003
22744	22822	4071
23038	23111	4150
37061	37133	4224
40883	40993	4297
43006	43033	4408
0	2555	0
5991	6226	2556
6392	6527	2792
9817	9940	2928
10022	10180	3052
10486	10559	3211
11674	11752	3285
11839	11897	3364
12544	12676	3423
12760	12929	3556
13019	13121	3726
14657	14706	3829
16282	16414	3879
18065	18132	4012
22744	22822	4080
23038	23111	4159
37061	37133	4233
40883	40993	4306
43006	43311	4417
0	127	0
2232	2377	128
5813	6048	274
6214	6326	510
0	950	0
2154	2299	951
2657	2880	1097
6136	6271	1321
9561	9684	1457
9766	9924	1581
10230	10303	1740
11418	11496	1814
11583	11641	1893
12288	12420	1952
12504	12673	2085
12763	12865	2255
14401	14450	2358
16026	16158	2408
17809	17871	2541
22397	22491	2604
0	309	0
1513	1658	310
5094	5329	456
5495	5630	692
8920	8944	828
0	402	0
737	882	403
4318	4553	549
4719	4854	785
8144	8242	921
0	792	0
1150	1376	793
4629	4684	1020
0	600	0
4036	4572	601
7862	7985	1138
8067	8225	1262
8531	8604	1421
9719	9797	1495
9884	9942	1574
10589	10721	1633
10805	10974	1766
11064	11166	1936
12702	12751	2039
14327	14459	2089
16110	16177	2222
35106	35178	2290
38928	39027	2363
0	120	0
455	600	121
958	1184	267
4437	4572	494
7862	7985	630
8067	8225	754
8531	8604	913
9719	9797	987
9884	9942	1066
10589	10721	1125
10805	10974	1258
11064	11166	1428
12702	12751	1531
14327	14459	1581
16110	16177	1714
20789	20867	1782
21083	21156	1861
35106	35178	1935
38928	39496	2008
0	339	0
697	920	340
4176	4288	564
0	94	0
3530	3730	95
3931	4043	296
0	43	0
401	627	44
3479	3709	271
3880	4015	502
7305	7344	638
0	30	0
3320	3683	31
3989	4064	395
0	29	0
3319	3442	30
3524	3679	154
5176	5203	310
0	103	0
0	124	0
670	743	125
1858	1937	199
0	52	0
1628	1760	53
3411	3478	186
8003	8168	254
8384	8457	420
22407	22479	494
26229	26339	567
28352	28643	678
0	65	0
281	354	66
14304	14376	140
18126	18236	213
18999	19305	324
0	42	0
457	685	43
0	181	0
353	585	182
0	2481	0
22780	28615	2482
0	1195	0
2744	2871	1196
3084	3222	1324
3394	3633	1463
5028	5111	1703
6822	7045	1787
7286	7652	2011
7815	7914	2378
8682	8757	2478
9675	9786	2554
9926	10060	2666
13800	13912	2801
14002	14190	2914
14636	14804	3103
14899	14930	3272
17872	18080	3304
18184	18374	3513
19881	19969	3704
20412	20570	3793
23299	23381	3952
23813	23883	4035
24022	24094	4106
24553	24614	4179
25093	25191	4241
26147	26260	4340
27568	27659	4454
28547	28608	4546
29414	29809	4608
30111	30201	5004
0	1193	0
2742	2869	1194
3082	3220	1322
3392	3631	1461
5026	5109	1701
6820	7043	1785
7284	7650	2009
7813	7912	2376
8680	8755	2476
9673	9784	2552
9894	10058	2664
13798	13910	2829
14000	14188	2942
14634	14802	3131
14897	14928	3300
17870	18078	3332
18182	18372	3541
19879	19967	3732
20410	20568	3821
23297	23379	3980
23811	23881	4063
24020	24092	4134
24551	24612	4207
25091	25189	4269
26145	26258	4368
27566	27657	4482
28545	28606	4574
29412	29807	4636
30109	30194	5032
0	1193	0
2742	2869	1194
3082	3220	1322
3392	3631	1461
5026	5109	1701
6820	7043	1785
7284	7537	2009
7813	7912	2263
8680	8755	2363
9673	9784	2439
9894	10058	2551
13798	13910	2716
14000	14188	2829
14634	14802	3018
14897	14928	3187
17870	18078	3219
18182	18372	3428
19879	19967	3619
20410	20568	3708
23297	23379	3867
23811	23881	3950
24020	24431	4021
24551	24612	4433
25091	25189	4495
26145	26258	4594
27566	27657	4708
28545	28606	4800
29524	29807	4862
30109	30199	5146
0	242	0
1791	1918	243
2131	2269	371
2441	2680	510
4075	4158	750
5869	6092	834
6333	6699	1058
6862	6961	1425
7729	7804	1525
8722	8833	1601
8943	9107	1713
12847	12959	1878
13049	13237	1991
13683	13851	2180
13946	13977	2349
16919	17127	2381
17231	17421	2590
18928	19034	2781
19459	19617	2888
22346	22428	3047
22860	22930	3130
23069	23141	3201
23600	23661	3274
24140	24238	3336
25194	25307	3435
26615	26706	3549
27594	27655	3641
28461	28638	3703
29040	29172	3881
0	150	0
1545	1628	151
3339	3562	235
3803	4169	459
5199	5259	826
0	1391	0
1495	1685	1392
3192	3280	1583
3723	3881	1672
6610	6692	1831
7124	7396	1914
0	1375	0
1479	1669	1376
3176	3264	1567
3707	3865	1656
6594	6676	1815
7108	7178	1898
7317	7389	1969
7848	7909	2042
8388	8486	2104
9442	9555	2203
10863	10954	2317
11842	11903	2409
12709	12886	2471
13406	13496	2649
0	89	0
184	266	90
698	768	173
907	979	244
1438	1499	317
1978	2076	379
3032	3145	478
4453	4544	592
5432	5493	684
6299	6434	746
0	98	0
1054	1167	99
2475	2566	213
3454	3515	305
4321	4716	367
4900	5069	763
0	337	0
516	624	338
0	905	0
976	1096	906
1182	1320	1027
1449	1564	1166
1970	2080	1282
2458	2531	1393
3233	3346	1467
3457	3594	1581
3769	3882	1719
4685	4808	1833
5015	5146	1957
6270	6433	2089
8323	8536	2253
10590	10694	2467
11629	13382	2572
32953	33204	4326
0	115	0
186	348	116
0	475	0
604	671	476
0	79	0
0	140	0
269	384	141
790	1029	257
1278	1351	497
2053	2166	571
2277	2414	685
2589	2702	823
3505	3534	937
0	150	0
528	601	151
1303	1416	225
1527	1556	339
0	37	0
148	285	38
460	573	176
1376	1622	290
1706	1837	537
2961	3009	669
0	1168	0
1534	1627	1169
2020	2454	1263
0	2399	0
0	131	0
454	593	132
0	57	0
423	516	58
1018	1342	152
0	983	0
3058	3218	984
20554	20798	1145
0	51	0
793	1223	52
0	195	0
1881	2360	196
10641	11097	676
0	2359	0
10640	11167	2360
0	442	0
8476	8540	443
0	194	0
1224	1384	195
1519	1769	356
0	1287	0
0	193	0
590	976	194
0	615	0
698	877	616
3111	3305	796
4425	4994	991
8542	8737	1561
0	449	0
532	711	450
2945	3139	630
3920	4072	825
4259	4828	978
8376	8457	1548
0	448	0
531	3138	449
4258	6823	3057
0	448	0
531	710	449
1687	3138	629
4258	6823	2081
0	446	0
529	668	447
2942	3082	587
4256	4606	728
0	221	0
304	483	222
1460	1700	402
2717	2813	643
0	225	0
9765	9812	226
12480	12608	274
12913	13069	403
13675	13776	560
17856	17973	662
18894	20803	780
0	67	0
9607	9654	68
12322	12450	116
12755	12911	245
13517	13832	402
0	61	0
6512	8067	62
0	61	0
12316	12444	62
12749	12905	191
13511	13612	348
17692	17809	450
18730	18770	568
0	48	0
9588	9635	49
10041	10153	97
12303	12431	210
12736	12892	339
13498	13570	496
0	40	0
9580	9627	41
12295	12423	89
12728	12884	218
13490	13591	375
15249	15344	477
0	1784	0
0	35	0
9575	9622	36
12290	12418	84
12723	12879	213
17666	17783	370
18704	20608	488
0	21	0
6472	8027	22
0	616	0
3871	4236	617
0	371	0
6715	6762	372
9430	9558	420
9863	10019	549
10625	10701	706
0	354	0
9413	9541	355
9846	9908	484
0	357	0
1889	1936	358
4604	4732	406
0	15	0
3097	3512	16
0	1054	0
1975	3873	1055
0	725	0
